carat,cut,color,clarity,depth,table,price,x,y,z,log_price,Label
1.0,Ideal,G,VS2,62.3,56.0,5887.0,6.37,6.41,3.98,3.769894035812169,normal
0.73,Premium,G,VS2,60.3,57.0,2581.0,5.88,5.82,3.53,3.411788004543869,normal
0.73,Premium,F,SI1,61.9,60.0,2504.0,5.78,5.81,3.59,3.398634324538392,normal
0.32,Ideal,H,VS2,61.5,55.0,523.0,4.41,4.44,2.72,2.718501688867274,normal
1.14,Very Good,E,SI2,60.0,54.0,5593.0,6.74,6.97,4.11,3.747644819328248,normal
0.7,Very Good,E,SI1,61.7,62.0,2569.0,5.64,5.68,3.49,3.4097641042663462,normal
0.51,Ideal,G,VVS1,61.4,56.0,1963.0,5.14,5.15,3.16,3.292920299600006,normal
0.39,Premium,G,SI1,61.4,56.0,936.0,4.75,4.7,2.9,2.971275848738105,normal
0.3,Very Good,D,VS2,60.3,60.0,710.0,4.28,4.31,2.59,2.8512583487190755,normal
2.21,Very Good,J,SI2,60.6,62.0,12215.0,8.37,8.45,5.1,4.086893471309455,normal
1.23,Premium,G,VS2,61.6,58.0,5654.0,6.91,6.85,4.24,3.752355804153501,normal
0.37,Ideal,G,VS2,61.4,56.0,671.0,4.63,4.65,2.85,2.826722520168992,normal
0.71,Premium,G,VS2,63.0,54.0,2443.0,5.69,5.64,3.57,3.3879234669734366,normal
0.43,Ideal,E,SI1,61.5,56.0,1016.0,4.9,4.85,3.0,3.0068937079479006,normal
0.37,Premium,H,VS2,59.5,61.0,749.0,4.67,4.64,2.77,2.8744818176994666,normal
0.42,Premium,G,VS2,60.6,59.0,847.0,4.78,4.85,2.92,2.9278834103307068,normal
0.73,Premium,E,VS2,58.6,60.0,2812.0,5.92,5.89,3.46,3.4490153163477864,normal
0.41,Very Good,G,SI1,60.4,58.0,735.0,4.77,4.84,2.9,2.8662873390841948,normal
0.31,Ideal,E,SI1,61.5,55.0,660.0,4.37,4.41,2.7,2.8195439355418688,normal
0.59,Ideal,D,IF,60.9,60.0,4916.0,5.41,5.39,3.29,3.6916118742144164,normal
2.06,Very Good,J,VS2,61.8,59.0,13948.0,8.14,8.2,5.05,4.144511938703939,normal
1.43,Ideal,H,VVS2,61.6,54.0,10129.0,7.25,7.29,4.48,4.005566571133294,normal
1.25,Ideal,G,SI2,61.6,57.0,5259.0,6.91,6.98,4.28,3.7209031708134575,normal
1.52,Premium,F,VS2,60.9,61.0,13919.0,7.46,7.28,4.49,4.143608034837596,normal
0.59,Very Good,D,SI1,62.3,54.0,1816.0,5.38,5.41,3.36,3.2591158441850663,normal
0.42,Ideal,G,VS1,61.8,57.0,921.0,4.79,4.82,2.97,2.964259630196849,normal
0.33,Ideal,G,VS2,61.2,55.0,579.0,4.46,4.49,2.74,2.762678563727436,normal
0.24,Very Good,G,VVS2,62.0,56.0,449.0,3.99,4.03,2.48,2.6522463410033232,normal
0.3,Very Good,E,VVS1,62.1,57.0,862.0,4.27,4.3,2.66,2.9355072658247128,normal
0.31,Ideal,G,VVS1,62.8,57.0,977.0,4.33,4.3,2.71,2.989894563718773,normal
1.01,Premium,H,VS2,61.6,59.0,5260.0,6.41,6.39,3.94,3.7209857441537393,normal
0.9,Premium,F,SI1,63.0,60.0,4158.0,6.13,6.09,3.85,3.6188844849954505,normal
0.3,Good,G,VVS2,63.6,57.0,878.0,4.3,4.26,2.72,2.9434945159061026,normal
2.01,Very Good,I,VS1,62.8,59.0,17877.0,8.02,8.07,5.05,4.2522946401444495,normal
1.06,Premium,E,VS2,62.3,58.0,6838.0,6.52,6.49,4.05,3.834929096460576,normal
0.36,Ideal,H,SI1,62.3,57.0,648.0,4.58,4.54,2.84,2.8115750058705933,normal
0.33,Ideal,E,VS2,60.3,57.0,928.0,4.54,4.51,2.73,2.967547976218862,normal
1.51,Premium,J,SI2,59.7,62.0,5327.0,7.46,7.42,4.44,3.7264826967848297,normal
1.41,Premium,H,VS2,61.2,60.0,8654.0,7.17,7.21,4.4,3.9372168908627057,normal
0.44,Premium,G,SI1,61.1,59.0,772.0,4.86,4.9,2.98,2.887617300335736,normal
0.51,Ideal,I,VS1,62.0,57.0,1376.0,5.1,5.13,3.17,3.1386184338994925,normal
0.34,Ideal,E,VS1,61.2,57.0,805.0,4.45,4.51,2.74,2.9057958803678687,normal
1.0,Fair,G,VS2,44.0,53.0,4032.0,6.31,6.24,4.12,3.6055205234374688,normal
1.12,Premium,G,VS2,60.7,53.0,6774.0,6.81,6.7,4.1,3.8308451923086113,normal
0.39,Ideal,H,SI1,61.5,56.0,698.0,4.69,4.71,2.89,2.843855422623161,normal
0.63,Ideal,E,VS2,61.5,56.0,2513.0,5.48,5.54,3.39,3.400192488592576,normal
0.34,Very Good,E,SI1,62.9,56.0,596.0,4.45,4.48,2.81,2.7752462597402365,normal
2.02,Ideal,H,SI1,62.3,56.0,12332.0,8.11,8.06,5.04,4.091033516054471,normal
0.24,Ideal,G,VS1,61.8,56.0,442.0,3.99,4.04,2.48,2.645422269349092,normal
0.7,Ideal,F,VS2,61.4,58.0,3011.0,5.7,5.73,3.51,3.4787107555127594,normal
0.3,Ideal,F,VVS1,61.8,54.0,857.0,4.34,4.36,2.69,2.932980821923198,normal
2.47,Ideal,J,SI2,62.1,57.0,15430.0,8.64,8.57,5.34,4.188365926063148,normal
0.77,Ideal,F,SI1,61.5,55.0,3321.0,5.88,5.92,3.63,3.5212688755983854,normal
1.02,Very Good,E,VS1,58.9,59.0,7253.0,6.52,6.65,3.88,3.8605176774617465,normal
0.5,Good,G,VS1,59.8,63.0,1645.0,5.12,5.15,3.07,3.216165902285993,normal
1.33,Very Good,F,SI1,63.3,56.0,8163.0,6.91,6.95,4.39,3.9118497964994203,normal
0.35,Ideal,E,VS1,61.3,55.0,945.0,4.58,4.55,2.8,2.975431808509263,normal
1.11,Very Good,I,SI2,62.5,58.0,4442.0,6.59,6.65,4.14,3.6475785542124552,normal
0.7,Ideal,F,SI2,62.1,57.0,2398.0,5.65,5.69,3.52,3.37984917876283,normal
0.7,Good,E,SI2,61.0,64.0,2116.0,5.63,5.69,3.45,3.325515663363148,normal
0.41,Premium,E,SI2,62.1,58.0,683.0,4.73,4.77,2.95,2.8344207036815323,normal
0.33,Ideal,E,VVS2,61.9,57.0,917.0,4.44,4.47,2.75,2.962369335670021,normal
0.52,Ideal,D,SI1,60.9,57.0,1600.0,5.17,5.21,3.16,3.204119982655925,normal
0.51,Ideal,D,VS2,62.7,55.0,1882.0,5.12,5.09,3.2,3.274619619091238,normal
0.32,Ideal,D,VS2,62.1,54.0,758.0,4.4,4.46,2.75,2.8796692056320534,normal
1.06,Ideal,D,VS1,62.0,57.0,9625.0,6.49,6.54,4.04,3.983400738180538,normal
1.07,Good,H,VS2,63.8,57.0,5758.0,6.54,6.47,4.15,3.760271660542063,normal
0.54,Ideal,G,VS2,61.7,56.0,1605.0,5.21,5.24,3.23,3.205475036740891,normal
0.36,Ideal,E,SI1,61.9,56.0,631.0,4.53,4.58,2.82,2.8000293592441343,normal
0.33,Ideal,H,VS1,62.0,55.0,743.0,4.46,4.44,2.76,2.8709888137605755,normal
1.65,Ideal,I,VS2,61.5,57.0,12495.0,7.59,7.65,4.69,4.096736260462468,normal
0.34,Premium,D,SI1,62.0,56.0,803.0,4.47,4.43,2.76,2.904715545278681,normal
1.5,Good,D,SI2,60.2,65.0,9173.0,7.37,7.34,4.43,3.962511393507597,normal
0.72,Premium,E,VVS1,62.9,59.0,3566.0,5.75,5.67,3.59,3.5521813388393357,normal
1.01,Good,E,SI1,63.6,57.0,5251.0,6.27,6.3,4.0,3.720242018287057,normal
0.78,Ideal,I,VS2,59.8,58.0,2652.0,5.98,6.02,3.59,3.4235735197327357,normal
0.36,Premium,I,VS1,62.0,59.0,568.0,4.53,4.6,2.83,2.754348335711019,normal
0.31,Ideal,E,VS2,61.6,57.0,680.0,4.35,4.38,2.69,2.832508912706236,normal
0.3,Ideal,H,VS1,61.6,57.0,526.0,4.3,4.33,2.66,2.7209857441537393,normal
0.3,Ideal,H,VVS2,62.2,57.0,590.0,4.26,4.29,2.66,2.7708520116421442,normal
0.3,Premium,E,VVS2,61.8,58.0,1013.0,4.29,4.26,2.64,3.0056094453602804,normal
0.33,Ideal,F,VVS1,61.8,53.0,880.0,4.48,4.51,2.78,2.9444826721501687,normal
0.51,Good,G,VVS2,63.7,54.0,1800.0,5.08,5.1,3.24,3.255272505103306,normal
0.25,Very Good,E,VVS2,59.8,59.0,575.0,4.07,4.09,2.44,2.7596678446896306,normal
1.02,Very Good,H,SI1,63.0,58.0,4617.0,6.34,6.4,4.01,3.664359874551141,normal
1.56,Premium,G,VS2,61.9,58.0,13178.0,7.4,7.44,4.59,4.119849503211517,normal
1.56,Good,H,SI2,59.2,59.0,7554.0,7.46,7.54,4.44,3.878176980491506,normal
1.02,Ideal,D,SI1,62.3,57.0,6191.0,6.41,6.44,4.0,3.791760804012905,normal
0.38,Very Good,D,VS2,60.9,58.0,933.0,4.63,4.67,2.83,2.9698816437465,normal
0.9,Fair,G,SI2,64.5,56.0,2858.0,6.06,6.0,3.89,3.4560622244549513,normal
1.51,Premium,E,VS2,62.6,60.0,14844.0,7.28,7.22,4.54,4.171550945676746,normal
0.9,Very Good,I,SI1,62.6,58.0,3220.0,6.08,6.15,3.83,3.507855871695831,normal
0.91,Very Good,G,SI1,62.8,58.0,4045.0,6.15,6.18,3.87,3.606918525948291,normal
0.5,Ideal,D,VVS2,61.4,55.0,2482.0,5.13,5.16,3.16,3.3948017771627113,normal
0.38,Ideal,H,VS2,62.2,54.0,703.0,4.64,4.68,2.9,2.846955325019824,normal
0.71,Good,F,SI1,63.9,57.0,2331.0,5.57,5.61,3.57,3.3675422735205767,normal
0.96,Very Good,H,VS2,61.2,57.0,4136.0,6.34,6.38,3.89,3.616580530085886,normal
0.33,Ideal,G,IF,62.2,56.0,984.0,4.43,4.45,2.76,2.9929950984313414,normal
1.0,Premium,E,VS2,62.7,59.0,6720.0,6.38,6.31,3.98,3.8273692730538253,normal
0.7,Very Good,I,VS1,62.4,59.0,2274.0,5.55,5.64,3.49,3.356790460351716,normal
1.56,Ideal,H,VS2,61.5,56.0,11531.0,7.46,7.5,4.6,4.061866972138563,normal
0.56,Ideal,F,VVS1,62.1,56.0,2510.0,5.29,5.3,3.29,3.399673721481038,normal
0.79,Ideal,E,VS2,62.2,55.0,3861.0,5.97,5.9,3.69,3.586699801624049,normal
1.31,Ideal,H,VS1,62.4,56.0,8392.0,7.0,6.98,4.36,3.9238654751855013,normal
0.26,Very Good,E,VVS1,61.4,58.0,597.0,4.12,4.15,2.54,2.775974331129369,normal
0.53,Ideal,E,VS1,61.4,56.0,2143.0,5.21,5.25,3.21,3.3310221710418286,normal
0.33,Ideal,F,VS2,62.1,54.0,854.0,4.46,4.43,2.76,2.931457870689005,normal
1.0,Premium,E,SI1,60.7,59.0,5544.0,6.41,6.38,3.88,3.7438232216037504,normal
0.51,Ideal,E,SI1,61.5,55.0,1546.0,5.18,5.16,3.18,3.189209489582306,normal
0.32,Very Good,G,VVS2,62.6,54.0,672.0,4.37,4.39,2.74,2.8273692730538253,normal
0.56,Premium,E,VS2,61.9,55.0,1915.0,5.31,5.25,3.27,3.2821687783046416,normal
0.33,Ideal,G,IF,60.9,57.0,946.0,4.45,4.48,2.72,2.975891136401793,normal
0.31,Ideal,H,VS1,61.6,56.0,698.0,4.36,4.34,2.68,2.843855422623161,normal
0.41,Premium,G,VVS1,61.0,61.0,1230.0,4.75,4.72,2.89,3.089905111439398,normal
0.46,Very Good,G,VS1,60.0,56.0,1378.0,5.05,5.1,3.04,3.139249217571607,normal
1.0,Premium,F,VS2,61.9,59.0,5606.0,6.38,6.34,3.94,3.7486530934242674,normal
1.61,Ideal,G,VS2,62.2,56.0,13553.0,7.52,7.47,4.66,4.132035438327499,normal
0.31,Premium,H,VS1,62.6,60.0,698.0,4.32,4.3,2.7,2.843855422623161,normal
0.7,Premium,F,VVS2,62.5,59.0,3018.0,5.68,5.61,3.53,3.479719235439571,normal
0.37,Premium,F,VS2,60.5,59.0,894.0,4.67,4.62,2.81,2.951337518795918,normal
2.01,Premium,J,SI1,63.0,57.0,13219.0,8.07,8.0,5.06,4.12119860258469,normal
0.33,Ideal,E,VS2,61.0,57.0,723.0,4.43,4.46,2.71,2.859138297294531,normal
0.9,Fair,D,SI2,64.9,57.0,3473.0,6.03,5.98,3.9,3.5407047833107623,normal
0.32,Very Good,D,SI1,62.8,56.0,589.0,4.34,4.35,2.73,2.7701152947871015,normal
1.53,Premium,F,VS2,58.5,60.0,14483.0,7.62,7.56,4.44,4.160858530679992,normal
1.58,Premium,F,SI2,62.3,60.0,9290.0,7.42,7.38,4.61,3.968015713993642,normal
0.3,Ideal,D,VVS1,62.1,56.0,1094.0,4.32,4.31,2.68,3.039017321997412,normal
0.57,Very Good,I,SI1,61.8,57.0,1173.0,5.31,5.34,3.29,3.0692980121155293,normal
1.19,Ideal,E,SI2,61.9,56.0,5497.0,6.8,6.84,4.22,3.7401257369657306,normal
0.71,Ideal,E,SI2,61.2,57.0,2398.0,5.74,5.82,3.54,3.37984917876283,normal
2.09,Very Good,H,SI2,60.1,63.0,12295.0,8.21,8.16,4.92,4.089728533074736,normal
0.57,Ideal,G,VVS1,61.9,57.0,2217.0,5.31,5.35,3.3,3.345765693114488,normal
0.41,Ideal,E,VVS2,62.2,54.0,1187.0,4.76,4.79,2.97,3.074450718954591,normal
0.31,Very Good,E,VS1,61.9,56.0,636.0,4.32,4.37,2.69,2.803457115648414,normal
0.74,Ideal,G,SI2,61.7,56.0,2690.0,5.8,5.87,3.6,3.429752280002408,normal
0.3,Premium,I,VS1,63.0,53.0,608.0,4.31,4.26,2.7,2.783903579272735,normal
0.91,Good,G,SI2,63.6,56.0,3610.0,6.14,6.09,3.89,3.5575072019056577,normal
0.33,Premium,D,SI1,60.1,59.0,780.0,4.49,4.46,2.69,2.8920946026904804,normal
1.03,Ideal,G,SI1,61.1,57.0,5147.0,6.54,6.58,4.01,3.7115541682501694,normal
0.9,Very Good,H,SI1,63.0,58.0,3643.0,6.13,6.18,3.88,3.561459171241916,normal
0.52,Premium,E,VVS2,60.1,58.0,2970.0,5.23,5.18,3.13,3.4727564493172123,normal
0.9,Premium,F,SI1,59.9,59.0,4158.0,6.29,6.26,3.76,3.6188844849954505,normal
1.06,Very Good,E,VVS2,63.4,55.0,9680.0,6.46,6.51,4.11,3.9858753573083936,normal
1.04,Ideal,E,SI1,62.4,57.0,5528.0,6.48,6.53,4.06,3.742568034366142,normal
0.42,Very Good,E,VVS2,62.1,56.0,1167.0,4.79,4.82,2.98,3.0670708560453703,normal
0.3,Ideal,E,VS2,61.8,56.0,658.0,4.3,4.34,2.67,2.8182258936139557,normal
0.7,Very Good,G,SI1,60.7,58.0,2074.0,5.7,5.73,3.47,3.316808752053022,normal
0.32,Premium,E,VVS1,60.8,59.0,1044.0,4.45,4.43,2.7,3.0187004986662433,normal
0.56,Ideal,E,VS2,61.7,54.0,1819.0,5.28,5.35,3.28,3.2598326990634834,normal
0.51,Ideal,I,SI1,62.2,56.0,1080.0,5.12,5.08,3.17,3.03342375548695,normal
1.02,Premium,H,VS2,62.4,58.0,5454.0,6.43,6.39,4.0,3.7367151336056112,normal
0.71,Good,G,VVS1,62.7,61.0,3072.0,5.64,5.68,3.55,3.4874212113594742,normal
1.07,Very Good,I,VS2,62.5,56.0,4873.0,6.5,6.53,4.07,3.6877964113812944,normal
0.34,Ideal,F,VS2,62.6,54.0,686.0,4.46,4.48,2.8,2.8363241157067516,normal
0.35,Good,D,SI1,63.3,56.0,601.0,4.5,4.53,2.86,2.7788744720027396,normal
1.01,Very Good,G,SI1,62.9,58.0,5497.0,6.35,6.4,4.01,3.7401257369657306,normal
0.23,Very Good,E,VVS2,62.4,59.0,530.0,3.89,3.93,2.44,2.724275869600789,normal
1.52,Ideal,I,SI1,61.2,55.4,9067.0,7.38,7.45,4.54,3.957463615729931,normal
1.11,Ideal,D,VVS1,62.1,55.0,14584.0,6.63,6.64,4.12,4.16387665564692,normal
0.97,Ideal,D,SI1,62.8,56.0,5028.0,6.24,6.3,3.94,3.7013952690139202,normal
1.03,Ideal,F,VS2,61.4,58.0,6809.0,6.49,6.51,3.99,3.833083334178343,normal
0.96,Very Good,F,SI1,62.1,62.0,4755.0,6.24,6.32,3.9,3.6771505212734326,normal
0.33,Premium,E,VS2,61.1,59.0,723.0,4.45,4.49,2.73,2.859138297294531,normal
1.52,Ideal,I,VS2,62.1,55.0,9176.0,7.41,7.33,4.58,3.9626534048932114,normal
0.31,Ideal,G,IF,62.2,55.0,891.0,4.35,4.4,2.72,2.949877704036875,normal
0.3,Ideal,G,IF,60.7,57.0,863.0,4.34,4.39,2.65,2.9360107957152097,normal
0.7,Very Good,D,SI1,63.2,55.0,2509.0,5.62,5.65,3.56,3.3995006613146104,normal
0.5,Premium,F,SI1,62.2,59.0,1250.0,5.07,5.03,3.14,3.0969100130080562,normal
0.42,Good,I,VVS1,59.2,61.0,867.0,4.88,4.91,2.9,2.9380190974762104,normal
0.47,Ideal,E,VS1,61.5,55.0,1400.0,5.01,5.04,3.09,3.146128035678238,normal
0.91,Good,E,I1,57.7,63.0,2342.0,6.35,6.3,3.65,3.369586890736344,normal
2.17,Very Good,I,SI1,62.1,61.0,15760.0,8.24,8.27,5.13,4.197556213153536,normal
0.35,Ideal,F,VVS1,61.5,55.0,945.0,4.51,4.56,2.79,2.975431808509263,normal
1.08,Ideal,F,VS2,62.3,54.0,7917.0,6.6,6.56,4.1,3.898560644939712,normal
0.26,Very Good,E,VVS2,59.9,58.0,554.0,4.15,4.23,2.51,2.74350976472843,normal
0.33,Ideal,G,VS1,62.1,54.0,666.0,4.42,4.47,2.76,2.823474229170301,normal
0.43,Ideal,J,VS1,61.7,58.0,703.0,4.8,4.84,2.98,2.846955325019824,normal
0.32,Ideal,D,VS1,60.4,56.0,706.0,4.44,4.46,2.69,2.8488047010518036,normal
1.32,Very Good,H,SI1,63.5,57.0,5717.0,6.88,6.92,4.38,3.7571681922142726,normal
1.01,Ideal,G,VS2,61.6,56.0,6239.0,6.43,6.46,3.97,3.7951149856303634,normal
1.35,Premium,F,VS2,61.9,58.0,10962.0,7.06,7.02,4.36,4.039889797736182,normal
1.22,Good,J,SI1,63.8,57.0,4612.0,6.77,6.72,4.3,3.6638892986226614,normal
0.55,Premium,I,VS2,61.7,55.0,1314.0,5.35,5.29,3.28,3.118595365223762,normal
0.6,Very Good,E,VS1,60.9,58.0,2112.0,5.43,5.48,3.32,3.3246939138617746,normal
2.01,Premium,I,SI2,62.5,60.0,9658.0,8.04,7.95,5.0,3.9848872010643275,normal
1.19,Premium,D,SI2,58.6,61.0,4168.0,6.93,6.89,4.05,3.619927710291468,normal
1.27,Premium,I,VS1,59.5,61.0,6611.0,7.08,7.04,4.2,3.8202671571609645,normal
0.32,Good,H,VS2,63.1,55.0,505.0,4.33,4.36,2.74,2.7032913781186614,normal
0.76,Very Good,G,VS2,61.1,57.0,3170.0,5.84,5.95,3.6,3.5010592622177517,normal
0.33,Ideal,E,VS1,60.6,57.0,1002.0,4.54,4.5,2.74,3.000867721531227,normal
0.32,Ideal,G,VS2,62.1,55.0,673.0,4.36,4.39,2.71,2.828015064223977,normal
0.3,Very Good,E,VVS2,62.4,57.0,743.0,4.26,4.27,2.66,2.8709888137605755,normal
0.43,Very Good,I,SI2,61.5,54.0,691.0,4.86,4.89,3.0,2.8394780473741985,normal
1.1,Premium,H,SI1,60.4,60.0,5056.0,6.72,6.68,4.05,3.7038070652743285,normal
1.17,Ideal,G,VS1,61.8,57.0,8639.0,6.76,6.8,4.19,3.936463474004747,normal
1.37,Premium,H,VS1,60.9,59.0,8424.0,7.17,7.24,4.39,3.9255183581774302,normal
0.39,Ideal,E,SI1,61.1,55.0,628.0,4.74,4.75,2.9,2.797959643737196,normal
1.06,Ideal,H,SI2,62.8,57.0,4452.0,6.57,6.49,4.1,3.6485551556626707,normal
1.21,Very Good,J,VS2,61.5,58.0,5211.0,6.85,6.9,4.23,3.7169210731667612,normal
0.8,Very Good,F,SI2,61.0,57.0,2772.0,6.01,6.03,3.67,3.442793225939769,normal
0.25,Ideal,F,SI1,60.1,56.0,430.0,4.11,4.13,2.48,2.6334684555795866,normal
0.42,Ideal,G,VVS1,61.4,56.0,1235.0,4.83,4.81,2.96,3.0916669575956846,normal
0.23,Very Good,F,VVS2,61.2,55.0,505.0,3.97,4.01,2.44,2.7032913781186614,normal
0.53,Good,G,SI1,63.8,56.0,1363.0,5.18,5.14,3.29,3.1344958558346736,normal
1.5,Premium,J,SI2,61.4,61.0,6750.0,7.36,7.3,4.5,3.829303772831025,normal
0.32,Ideal,G,SI2,62.2,53.0,450.0,4.4,4.44,2.75,2.6532125137753435,normal
1.41,Good,H,VS2,63.8,60.0,9088.0,7.04,7.12,4.52,3.958468318366944,normal
0.5,Ideal,I,SI1,59.8,59.0,1031.0,5.18,5.15,3.09,3.0132586652835167,normal
0.72,Premium,J,VS2,60.2,59.0,1944.0,5.85,5.81,3.51,3.288696260590256,normal
0.32,Ideal,H,VVS2,61.5,55.0,628.0,4.41,4.44,2.72,2.797959643737196,normal
0.34,Good,I,SI1,63.7,54.0,447.0,4.43,4.48,2.84,2.6503075231319366,normal
1.55,Ideal,H,SI2,62.1,57.0,8678.0,7.39,7.43,4.6,3.9384196457931933,normal
0.9,Ideal,D,VS2,63.0,57.0,5897.0,6.14,6.09,3.85,3.7706311277778064,normal
0.71,Premium,F,SI2,62.0,59.0,2343.0,5.68,5.65,3.51,3.369772288596963,normal
0.72,Ideal,F,VVS1,61.0,56.0,4362.0,5.78,5.8,3.53,3.6396856612426816,normal
1.27,Ideal,H,VS2,62.9,54.0,7937.0,6.88,6.92,4.34,3.8996563803056357,normal
0.5,Ideal,G,VS2,61.6,55.0,1400.0,5.11,5.14,3.16,3.146128035678238,normal
0.4,Ideal,G,SI2,61.8,56.0,654.0,4.75,4.77,2.94,2.815577748324267,normal
1.01,Ideal,F,VS2,60.9,58.0,7411.0,6.43,6.47,3.93,3.8698768132667665,normal
1.2,Very Good,I,SI1,62.9,57.0,5211.0,6.73,6.78,4.25,3.7169210731667612,normal
0.28,Very Good,E,VS1,58.9,58.0,487.0,4.27,4.32,2.53,2.6875289612146345,normal
0.34,Ideal,E,VS2,62.4,55.0,745.0,4.48,4.53,2.81,2.8721562727482928,normal
0.51,Ideal,F,VS2,61.3,56.0,1562.0,5.17,5.14,3.16,3.1936810295412816,normal
0.71,Very Good,F,VS2,63.1,58.0,2588.0,5.65,5.7,3.58,3.4129642719966626,normal
0.62,Very Good,F,SI2,63.1,52.0,1348.0,5.39,5.53,3.45,3.129689892199301,normal
0.3,Ideal,D,SI2,60.2,56.0,447.0,4.37,4.4,2.64,2.6503075231319366,normal
0.41,Premium,E,VS1,60.7,59.0,964.0,4.77,4.79,2.9,2.984077033902831,normal
1.54,Very Good,F,SI2,61.1,58.0,8893.0,7.36,7.47,4.53,3.949048292315664,normal
1.62,Good,H,VS2,61.5,60.8,12429.0,7.48,7.53,4.62,4.094436188017956,normal
1.04,Ideal,H,VS2,59.3,57.0,5416.0,6.64,6.58,3.92,3.733678655677088,normal
1.12,Premium,H,SI1,61.6,58.0,4719.0,6.72,6.62,4.11,3.6738499773429494,normal
1.11,Ideal,I,VS1,61.2,57.0,6758.0,6.67,6.7,4.09,3.8298181874388777,normal
1.01,Ideal,F,SI2,62.7,57.0,4017.0,6.43,6.37,4.01,3.6039018317316716,normal
0.4,Ideal,G,VVS1,61.6,57.0,1200.0,4.76,4.75,2.93,3.0791812460476247,normal
0.4,Premium,J,IF,62.7,60.0,1063.0,4.7,4.64,2.93,3.0265332645232967,normal
0.51,Ideal,J,SI2,62.1,56.0,885.0,5.1,5.14,3.18,2.9469432706978256,normal
1.07,Ideal,I,VVS1,62.3,57.0,6685.0,6.56,6.6,4.1,3.8251014115980033,normal
1.63,Ideal,G,VS1,61.5,57.0,16241.0,7.58,7.6,4.67,4.210612766352898,normal
0.51,Ideal,E,VS1,60.9,56.0,1759.0,5.16,5.22,3.16,3.245265839457461,normal
1.12,Ideal,H,SI1,62.3,56.0,5291.0,6.7,6.65,4.16,3.723537761532057,normal
0.5,Premium,F,VVS2,60.6,58.0,1814.0,5.2,5.1,3.12,3.2586372827240764,normal
0.33,Ideal,E,VVS1,60.2,57.0,1052.0,4.5,4.47,2.7,3.02201573981772,normal
0.48,Ideal,G,SI1,61.6,55.0,1145.0,5.06,5.1,3.13,3.0588054866759067,normal
1.31,Premium,J,SI1,60.7,58.0,4475.0,7.11,7.06,4.3,3.650793039651931,normal
0.39,Premium,F,VVS1,59.7,58.0,1232.0,4.73,4.75,2.83,3.090610707828407,normal
0.29,Very Good,H,VVS2,61.7,55.0,541.0,4.27,4.3,2.64,2.7331972651065692,normal
1.57,Very Good,J,VS2,60.2,59.0,7832.0,7.53,7.61,4.56,3.8938726787950815,normal
0.5,Ideal,I,VS2,61.6,54.0,1220.0,5.11,5.14,3.16,3.0863598306747484,normal
0.53,Ideal,G,VS2,61.4,55.0,1615.0,5.23,5.26,3.22,3.2081725266671217,normal
0.31,Premium,F,VS2,61.5,56.0,802.0,4.41,4.34,2.69,2.9041743682841634,normal
0.5,Very Good,G,VVS2,60.0,56.0,2260.0,5.18,5.21,3.12,3.3541084391474008,normal
0.32,Ideal,F,VVS2,62.1,54.0,786.0,4.41,4.44,2.75,2.895422546039408,normal
1.7,Premium,H,VVS2,61.4,58.0,10337.0,7.66,7.62,4.69,4.014394516273535,normal
0.41,Ideal,H,VVS1,62.7,54.0,1115.0,4.79,4.78,3.0,3.0472748673841794,normal
0.32,Ideal,G,VS2,61.5,57.0,561.0,4.4,4.41,2.71,2.748962861256161,normal
0.41,Very Good,F,SI1,63.4,58.0,852.0,4.75,4.68,2.99,2.9304395947667,normal
0.6,Fair,F,SI1,55.3,63.0,1367.0,5.67,5.61,3.12,3.1357685145678222,normal
1.82,Premium,I,VS1,61.4,60.0,13813.0,7.8,7.83,4.8,4.140288011811867,normal
0.4,Premium,E,IF,61.3,58.0,1580.0,4.77,4.73,2.91,3.1986570869544226,normal
1.1,Ideal,H,SI1,61.5,56.0,6844.0,6.61,6.65,4.08,3.835310000869063,normal
0.82,Ideal,E,SI2,62.6,55.0,3131.0,5.94,5.98,3.73,3.4956830676169153,normal
0.23,Very Good,E,VVS2,61.2,60.0,505.0,3.97,4.0,2.44,2.7032913781186614,normal
0.32,Premium,G,VS2,61.1,58.0,561.0,4.42,4.45,2.71,2.748962861256161,normal
1.69,Premium,F,SI2,62.4,58.0,9275.0,7.65,7.57,4.75,3.9673139182870836,normal
0.7,Fair,G,VS1,57.1,62.0,2553.0,5.89,5.94,3.38,3.40705081480425,normal
0.4,Good,H,SI1,62.0,61.0,667.0,4.69,4.73,2.92,2.824125833916549,normal
0.71,Good,H,VVS2,60.4,63.0,2738.0,5.69,5.74,3.45,3.437433443797971,normal
1.03,Ideal,J,SI2,62.4,56.0,4054.0,6.44,6.48,4.03,3.60788374435699,normal
0.36,Premium,J,SI1,61.6,60.0,527.0,4.58,4.54,2.81,2.7218106152125467,normal
0.41,Premium,D,VVS2,62.5,58.0,1295.0,4.72,4.75,2.96,3.1122697684172707,normal
1.27,Good,I,VS2,63.3,63.0,5923.0,6.82,6.87,4.33,3.7725417326409434,normal
1.01,Fair,G,VS2,64.5,57.0,5538.0,6.26,6.2,4.02,3.743352951409556,normal
0.54,Ideal,F,VVS1,61.6,55.0,2951.0,5.27,5.28,3.25,3.4699692094999595,normal
0.3,Premium,H,VS2,60.9,61.0,608.0,4.3,4.27,2.61,2.783903579272735,normal
